feature1,feature2,feature3,target
-1.3776897519223337,2.211698437519307,0.1724480655677314,0
-2.805109034610232,3.6539182696426353,1.0889119369539255,0
0.804254540310839,0.015334322216854934,1.0393029619928458,0
-1.711640415372278,2.6201643783337927,1.069959234898124,0
0.23551854448921394,0.6952404060362307,-0.5194609992968835,0
1.9243520623821906,1.0470860937610604,-0.26243530845863117,1
-2.712669703961044,0.03151806784055944,1.3222075022291842,0
1.8838475653737663,-1.0017634774682558,1.0658565129958135,1
0.6197749281611358,0.5823598940223208,-0.13878132177357871,0
-0.5788098538022552,1.4425741937746683,-0.04194190180208135,0
1.8916492446290036,1.0959727456277113,1.056307115471239,1
-0.47126318213265617,1.5373667821094357,1.9503128689831848,0
0.06147953340129708,0.9287414715889892,0.1252528744215738,0
1.1629443343613568,1.8733915451547947,1.0422444699920956,1
0.7671362160944449,2.3761512364696875,0.6288808786429135,1
-1.1962373124003278,0.9871581606718245,0.6300071565028758,0
2.07869420225473,0.8656338916665366,0.7897424074751161,1
-1.7599284573229692,2.60544357976815,2.4410020344026333,0
0.974875921250376,-1.5273496783521456,1.6944310403357263,1
-1.1289879139097083,1.736315119420588,0.526620592000154,0
-0.11155389661511461,3.338551325709783,0.005224889731214044,1
2.069587987975792,0.8413247975680588,0.12552511102393304,1
1.0269196647882446,2.069830562093147,0.19493647859593066,1
0.32212470133833304,-0.38882740303719077,1.3115843075028775,0
1.1272202385114407,-0.5563585335009689,-0.15647138866588706,1
-0.3174251028265268,1.329377016120265,1.8214002543238836,0
1.2135428016942926,0.7973114869211713,-0.6648891522101179,1
-0.22901588969604758,-2.0287531372240655,1.3121450611845666,0
0.2567530298842936,0.053835562318952146,-0.9894499549979769,0
0.7553347840319757,0.6974033770489938,0.1906680003697921,1
-0.9132557742537788,-1.4910595408007987,-0.08668588974391378,0
1.44717188127206,1.5513970121385283,-1.4658899454313883,1
1.0068047183040039,-0.7374205822365669,-0.2547168511570397,0
1.2132198090221369,-2.450380048175207,2.083574757582328,1
2.451423977571946,-1.2022555526072563,0.2936422863159199,1
0.6103305632656079,2.5082493516807434,0.35284963353592247,1
-0.9440856214272677,1.894744204033093,-1.578358588659766,0
-0.7853667924791461,-1.3598145585621535,1.265383168850987,0
0.4308087314437177,0.2998166111624464,-0.6095526498065353,1
-1.443362454313443,-0.15712905413250966,0.15817946549516898,0
1.1158204428450162,0.004382022913234751,2.082827285154726,0
-0.515701233655506,-0.036721961122832325,1.5164547354461084,0
0.17941026086928602,-0.7223299067628552,-0.38721034607332083,0
1.0249500247534136,2.015549963790406,0.5646072356751881,1
0.17135864310338844,0.9582930225403162,-0.28446667936455505,0
1.859037004542252,1.112541766238575,1.9295877376661628,1
1.5456866661497315,1.498076303985964,-0.48008679401647714,1
0.30031542630826435,-1.156155341885315,1.6939803702008305,0
-2.9074422243293228,1.5282656662081808,0.1477139047034739,0
-1.274684095166665,0.3505213548974998,1.7069869237085127,0
-0.5879991762018797,-0.7360527025555612,-0.5214089127172157,0
-0.29300438153103936,-1.4298730905985795,0.9264692871068804,0
-1.063470172645577,0.04151854098269514,1.5667655920619856,0
-1.4446139776788538,2.323725923490623,0.9937953292467903,0
-1.2097608130397082,-0.4673273642861486,1.37105381331558,0
2.217930000425666,0.602157215936464,2.3204794689699453,1
2.047350138487185,0.8637312810439686,-0.597280066029771,1
-1.6004804159677826,2.543174450954672,0.3413278237184658,0
-0.5848926029951813,1.6011310680418118,0.5790548709705824,0
1.3214467351875547,0.2700600420404723,0.20411885646052552,1
1.054360448390179,1.9963987309378293,1.686002459207685,1
0.49835189397816493,-1.5649181053092196,1.120885080654873,0
1.73031508640043,-0.09445843497340634,0.685405043225065,1
-0.5641445373891893,0.07688231160943626,0.6183461383027328,0
2.5061309630712905,0.33347054029596057,1.1371570592611486,1
1.3163705614774783,0.2012812594124871,-0.6578044195084987,1
2.7494053116362895,0.03781131581041608,-0.31102560877236984,1
0.9217552710839995,-0.15707025303174882,-2.642842713989021,1
1.2526589366387637,1.7924209140222545,-0.7670237836190124,1
1.3873846573983815,1.6288088676047905,0.048140445489978534,1
-1.2719272386644014,-0.0048708791938760765,0.3229059838391238,0
0.4549959586004988,-0.6715393749557159,2.272802710497618,1
2.5212836727294263,-1.410211229781445,0.5743207346741112,1
0.5468910151499129,0.5026798032964652,0.7053277568556684,0
2.190613404121785,0.18930800770481415,1.3759781945729155,1
1.7278144243413174,-2.265931387102924,0.5364115033882655,1
0.17010029080518585,3.0109657567809958,0.11268120345887006,1
1.9962822962963684,0.9266993317161137,-0.39345835965689446,1
1.2980272067382392,1.7476844647804262,-0.1987181492726634,1
0.13684426787116,-0.36399941845882433,0.5907903198590705,0
0.5717453310619508,0.5831115432561231,1.334849538826023,1
2.4511712681018167,-2.39083829220426,2.5697139347394224,1
-1.0416285578741542,1.9738266639682889,-0.8661548517372775,0
1.7560511237960197,1.1975320663456879,-0.7852394560841558,1
2.379876791013817,-0.9239158525035969,0.12990410704082356,1
0.12696281191040137,1.0084610889931431,1.2839794720792281,0
-1.8920342008343622,2.751346655345264,0.716931586889079,0
1.9772823574574296,0.9839422206107531,-1.2627054049945936,1
-2.233271965271931,3.1016627668525922,0.2873322912678884,0
1.8855142027541099,1.0636851412959933,-0.7020302521561534,1
-2.138062433383813,1.1531310361292366,1.6140707198648259,0
-2.2911777028266496,0.1850585935176441,-0.776288684107802,0
-0.3684924743026039,0.3411247959084567,-0.06474895349037624,0
-0.5403458397640997,1.616989205041661,-1.4482214808821507,0
-1.0130192826156397,1.9896183617115595,1.6295367762903,0
0.15267466138722297,-1.344853525577764,1.0463342572429166,0
0.2552234729747995,-0.8321269431595395,0.14414931281693277,1
2.153419745546642,-1.8729771918027796,0.4980247866418841,1
-2.93944313232772,0.7459755396263987,0.7129045581329976,0
-0.8438589702470249,0.16935628845810868,0.7381099791042927,0
1.2863178410612297,-0.46773373648551997,0.20515223652448233,1
-0.7754651464670979,-0.6200757508587595,0.577587420338231,0
1.6355940890015794,-0.6755681511795903,-0.032600761497376785,1
2.1261384254987155,0.7813341266490964,-0.18386512341755323,1
1.7537902672617203,1.2090276710795,0.7717607642143035,1
1.4447602686004564,1.5142319892655596,0.4951619827567392,1
0.34421289778415054,2.804689801657296,2.0661924640691485,1
1.366321147354887,1.6699960676690142,1.4535487300111907,1
0.19848970765066043,2.968347570310679,1.722207763967277,1
1.4562487617968134,1.5650210180535855,2.38151552058135,1
0.20255082435480465,3.032592301050676,-0.7987440378751367,1
1.0984142945023188,1.9352320486566832,1.4300203661827446,1
0.7323743483283034,0.3551409455599108,2.4827703451152496,0
1.6569699650883767,1.2909168137029452,1.798302099209295,1
1.2989565797429905,1.6989398197427186,0.5460261678003511,1
-0.6087076233567867,1.555407345283191,-0.1447208932148898,0
1.1512948502277478,2.0287662818215533,1.3575430880060555,1
1.2550770004343204,1.7530859173090112,0.03911557692103501,1
0.8899438899831912,2.1889868896007596,0.2172298430241144,1
-0.774137483724743,-1.082962752801034,-0.3165924461597013,0
-0.505046200727115,1.6723127550960015,-0.10102968608890306,0
1.9699489720451395,0.9395827528914055,0.27007908761340016,1
0.79228149997948,0.13100766565454847,-0.1519771274079782,0
1.70927316309703,-2.031612134984467,0.039440008260295256,1
1.3074206267418247,-0.028002091918196137,0.05841485013656189,1
1.9648556282084373,-0.8040382607550862,1.4478008684935548,1
0.6012244690179063,2.540497142102046,-1.1519853654859218,1
1.9106687213264268,-0.8140359639878878,-0.27123370618937603,0
-0.8354145125926209,-2.160992529312664,-0.14542859490074067,0
0.6304840432962662,-1.1484000114239625,-0.7730441511780739,0
2.0497707865888772,0.8144647621114606,2.0616045709033397,1
0.9776654157829923,0.13043406337784713,0.7348302535006198,0
-0.13331264766470907,1.1938013233519644,0.745907557066918,0
0.8970297093756084,0.24350708136619792,0.9056293850712007,1
1.4507025522005197,-0.6126822651106443,0.07588487110029096,1
1.1536659744044613,0.0332391979543728,0.32303465256280744,1
-0.4761633092474077,1.5746881224859877,1.2763939591669229,0
1.5211855283556646,1.4459455022688892,3.1443946692345457,1
0.18206050111062244,1.042013854385742,0.47596307120841175,0
0.6246806380693765,0.42879893277648407,1.3963315759217094,1
1.4259700634898427,-1.2624642526558532,-0.24498983043537936,1
-0.04642799795341823,0.9861904997123795,1.7429695938991159,0
1.537776674254681,1.4867404806802722,1.4863992145809806,1
-0.7835425150954551,1.8464573536604756,0.40289565486790396,0
2.29712698615988,-0.7514499406969497,1.841286007708934,1
-0.618960696642586,1.501403979235421,0.7372262631505507,0
0.16833748880383204,-0.1869975959949589,1.1550401028506916,0
1.2139246362494487,-0.42672601773948393,0.11491951159664654,1
0.8075846542391085,-2.1607384148967332,1.7593149861812194,0
-0.2541106728895657,1.2546351853919024,-0.33865337938095497,0
-0.882866052448112,1.8973739683452613,0.12888531993241475,0
0.10533160667170205,-0.4246478362202881,0.8705106334700907,0
-0.8883073154574648,1.7665566013106395,-0.7037973285914847,0
0.40576097199419403,-0.1925857314374556,1.2718518104662746,0
0.6321521803522963,0.4076150212309464,-1.802741860539256,1
0.874910763799313,0.35699177833892537,0.5392235158970785,0
0.0876707940970265,0.9973556720946928,0.6294094832041512,0
0.8512315815396339,1.478347261866225,-0.058017720185964516,1
-0.23590555573349103,1.2507354153762538,-1.2162166203917135,0
1.793180240002706,1.1816648261519958,0.5689438930839033,1
-0.30645171178340447,1.61046004888364,0.3161677360630917,1
1.5779810315126668,-1.2509408414139709,-0.546324403181655,1
0.9760586535053298,2.1376934739031332,1.0643010673291635,1
-0.7361864991131148,-0.9888745358954361,1.3184764263710504,0
1.0092881780430472,0.18033463202114253,-0.18510954984007522,0
2.370030837321797,-0.7892131595241403,1.4156620593534113,1
1.5040162631894152,1.4632650530556286,-1.5267430251631753,1
-0.7071934847559129,-1.3185856160899418,-0.6269780922025501,0
-1.01180252260039,1.987894604791481,-0.6254030131150121,0
-1.4410834986292338,-0.8027109712762686,-0.12366450050436484,0
1.4068168013713453,0.4642787738076918,1.316623109396288,1
2.287176935529003,-1.4206476402429886,0.823177546564634,1
2.2548852984874532,0.6305657475872466,0.2254560607699751,1
0.5604476129372526,0.44586650360508906,0.45302249677670636,0
2.3940071790582174,-2.887891315416363,0.48246977377916994,1
0.33429779810498184,-1.7962062960739953,-0.5233093800398378,0
-1.0838240281422113,0.2563375486626852,0.9092024358646533,0
1.3265302319738486,-3.046831913603989,0.8988514559727382,1
-2.0210333055908785,2.8841645370773867,-0.7522757749641367,0
2.1135323661724743,0.8609527607255175,-1.6333361240702478,1
-0.06602453315916978,0.01748988296562315,-0.04734207463474138,0
-0.7681588584698493,0.2445310799172531,-0.3316451766282492,0
0.7917218648668716,-0.4710846744613221,0.8258231336788437,0
1.8874930402320955,1.041788560924406,2.5206999774216134,1
0.16342261308198258,0.9876824345833516,0.3915476287275478,0
1.4927080814256515,-0.1699066540993066,-1.359427343068556,1
-0.5762549338797593,-0.331249417162619,2.13354400416998,0
0.005656059575316341,1.0889207315797762,-0.4869096320455615,0
-0.09003659852709034,-1.8552231830224648,1.0157483023307878,0
1.438929928630094,-0.8590821127315238,1.5471114813983198,1
1.1558210544240146,1.8867517032833034,1.8291320542035676,1
-0.2651990425437676,1.312803986260124,0.7022407021148583,0
1.9401844958052257,0.9743285071443845,-0.9096030194074043,1
1.9630234525501895,-0.7240268680212603,-1.2115476219369354,1
0.12924302085928874,0.8670794131965477,-0.4496750986341027,0
-0.41236382178663744,3.7179127124270197,0.23756773676102333,0
2.354332435863509,0.6355059037469593,0.912791418989993,1
-0.551954145974352,1.5357959272383446,0.3204873943351687,0
-0.4027615528148739,1.0588222559001035,1.6989186810620054,0
-1.5488800314275721,2.4650621010151244,0.3300632434287658,0
0.2746410118150213,0.861402307351162,-0.303657604735985,0
1.6636366325401106,1.3571268699768915,0.6217793164107429,1
0.05113690056627229,0.1884865640385105,-0.3835348940931782,0
1.9769991798730864,0.9191857167579481,1.6407929436385724,1
1.813190354387606,0.5366959355794039,0.6295435187605742,1
3.2993487810293427,-0.5446308871281547,1.9778129028199654,1
3.6292256194419283,-0.9586632099471559,1.4347408849355454,1
1.7118508850715957,-1.4697316582903484,0.9991705756956095,1
1.2176615624704938,-0.8135449370725922,-0.0884932122976343,1
-0.7835917660308833,1.7678175895721326,2.2202084388836116,0
2.3741972480613662,-1.1371389297051513,0.6982542750885116,0
0.6418206405789679,-0.23929453754704766,-1.0473776408246425,1
1.7441112026287051,1.2669542085863947,0.8487018286795958,1
1.3515379816368003,-1.557550415487455,1.903105167345322,1
-0.9194169880192731,2.027524520598046,-1.2808887393935504,0
-1.125996499257929,0.2570526484515593,-0.8009373047450845,0
2.2737983382159856,-0.9294673855492397,-0.9880019644419147,1
0.06384193421164608,-1.1628120712151433,-2.0348196040793276,0
-0.8851785658085929,1.826032649123427,1.081919805356344,0
-0.11898759494519184,-0.15163509323897473,-1.493149772854863,0
-0.9551055504616919,1.9055927366950787,-0.312238932306682,0
-1.2925114467022385,0.6176562922026327,0.6885569902457264,0
1.4200241727184721,0.18569203114684896,0.23883147500355145,1
-0.9715790243186231,1.03361934441107,0.17035758137972773,0
0.8662069844797862,2.196269909040872,-0.3355781528154729,1
1.876523197506637,1.0336757321277308,-1.0441523440351328,1
-2.648818443951904,3.521997257657942,2.18413818558464,0
0.722626797632695,2.363733273942132,0.9406783376933414,1
0.3600923059020915,0.9216197632777896,1.1898034074501231,1
0.07286887371607897,-1.7263286800638773,0.6166206229583584,1
-0.989769491842226,1.9011262157563353,0.905240810487324,0
0.4148358266217991,-0.2613995462540335,0.45234468858218135,0
-1.9006232386920439,0.1430254263645343,0.9928446351425726,0
2.866096118450408,-0.0465179654289638,0.7085608981032601,1
2.842358588040958,-1.5098111275967452,-1.8484441308573913,1
-0.6610969443097832,-0.8824833290635459,-1.9259693961804074,0
0.666062303155225,2.4986940483550923,-1.3299078833037878,1
0.13622462440034855,1.0427644888136927,1.9984576141808275,0
0.913227785769058,0.07272442446075245,0.0950989504279462,1
-0.9133374878652982,-1.8089609686586732,0.7090466878842611,0
-2.4454518033838584,3.364013879967904,1.8192964915862255,0
0.6530985579594161,-1.154348397534633,0.5130190181803791,1
2.569420929955352,0.23007224624509348,-1.4141364704978105,1
2.3789359695184458,0.4882201162434492,1.2686034316397512,1
0.07665128773821206,-0.84314957979821,0.03192229612942671,0
0.5735849792613695,2.5206315950197387,0.1907483114689031,1
0.5133188916479982,2.5793775240751415,0.7244415147413261,1
1.938902323356986,-3.5448345980793174,1.4579622854587129,1
